allocated_tag,alpha_normalized_ast_sha256,behavior_hash,calls,conditional_count,direction_id,features,job_id,lineage_id,node_id,operators,parent_id,reported_tags,semantic_mode_verified,status,validation_gap,version
regret,f38bf7a95d1cc158e1b64cf2ab8a9a8ab5bc88999fed589e8e787ec8f99830bf,d1cf5d30da9c3ef797f793dec3b2e52fa827e2c60f329d57b85a142a57d0dad0,[],0,structure-028dd26dc6689818,"['distance', 'nearest_remaining', 'regret', 'return_distance']",minimax-relational_branch-b11-s1,2,5,"['Add', 'Mult', 'Sub', 'USub']",4,"['return_aware', 'lookahead']",False,operational_signature_not_semantic_equivalence,0.059120783336735525,s1-posthoc-structure-v1
regret,12a5cbecb15f6757634161c3127da647f35b4406961b16a7c6a10639c3231ddf,d819df1ee90c157484f84cf0fbb8fad6eca336d439ea6493880fedb9b5dfe4d4,[],0,structure-028dd26dc6689818,"['distance', 'nearest_remaining', 'regret', 'return_distance']",minimax-relational_branch-b11-s1,2,6,"['Add', 'Mult', 'Sub', 'USub']",5,"['regret', 'return_aware']",False,operational_signature_not_semantic_equivalence,0.05298455943533756,s1-posthoc-structure-v1
lookahead,ab59fddbd28e5f4c78669ab3899b9f8a9fa1bf180961613ac11548eb6835ede5,4166863b5c8e89101d94bf24642a8db4bf55bff6be7e22f585e28a69a4fcffb1,[],0,structure-755a78f529cd392f,"['distance', 'nearest_remaining', 'progress', 'regret', 'return_distance']",minimax-relational_branch-b11-s1,7,7,"['Add', 'Mult', 'Sub', 'USub']",,"['lookahead', 'return_aware']",False,operational_signature_not_semantic_equivalence,0.0828462767903845,s1-posthoc-structure-v1
regret,14ed69a8144bfcfb53c8b2aaf26f489d89172edb64e5268263b4a8dc50503412,fba5d382c78f2d05db15b09c101198ce6b47fd5a4f562d6c91735501a23c0ff9,[],0,structure-8bf7e4bca8034467,"['distance', 'nearest_remaining', 'regret', 'return_distance', 'spread']",minimax-relational_branch-b11-s1,2,8,"['Add', 'Mult', 'Sub', 'USub']",6,"['regret', 'lookahead']",False,operational_signature_not_semantic_equivalence,0.05832859496841092,s1-posthoc-structure-v1
nonlinear,af4d0851c09a6a1de67ba227927f5585f1c3b4304c50a0ce539ab6ff291356d0,cd12ac2d1e92d73cdc0621acea9aca0c344a8f93fc8dc82e5e9fe32db1f14903,['max'],0,structure-a364f1da8ea4fda7,"['distance', 'nearest_remaining', 'progress', 'regret', 'return_distance']",minimax-relational_branch-b11-s1,7,9,"['Add', 'Div', 'Mult', 'Sub', 'USub']",7,"['nonlinear', 'regret']",False,operational_signature_not_semantic_equivalence,0.0725738577176695,s1-posthoc-structure-v1
regret,4a8e8f5d07bd8339580821f76969702c52f3a7b1e9bd579576ecffff3c8276f2,c1e8b5a30cfb555e280dd6dd3b5ac7d0be5457da547a5420ec42730837ae57df,[],0,structure-19ceb2fad66c766e,"['distance', 'mean_remaining', 'nearest_remaining', 'regret', 'return_distance', 'spread']",minimax-relational_branch-b11-s1,2,10,"['Add', 'Mult', 'Sub', 'USub']",5,"['lookahead', 'cluster']",False,operational_signature_not_semantic_equivalence,0.06926581001824861,s1-posthoc-structure-v1
local_distance,3baabca5f9695429060b4f7818719f457736140c5cf2868963332a39513e2ede,992cc20a57c97fb6f0c7d319edc6061a2c6a63ff6758f6cf24a6f56318382223,[],0,structure-19ceb2fad66c766e,"['distance', 'mean_remaining', 'nearest_remaining', 'regret', 'return_distance', 'spread']",minimax-relational_branch-b11-s1,1,11,"['Add', 'Mult', 'Sub', 'USub']",1,"['local_distance', 'lookahead']",False,operational_signature_not_semantic_equivalence,0.0701072781577354,s1-posthoc-structure-v1
nonlinear,a00ec7bde991cbd7978a0b02dbcdec2d25c9a09bf20c6f56f5fd989f1598b91d,cc02a7bba20ba7c36cdc6a7c8e5a0015a58734561bdf5735951d006d1300c747,[],0,structure-704270c4dbfbecbf,"['cluster_density', 'distance', 'mean_remaining', 'nearest_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-relational_branch-b11-s1,7,12,"['Add', 'Mult', 'Sub', 'USub']",9,"['progress', 'cluster']",False,operational_signature_not_semantic_equivalence,0.09302261671579272,s1-posthoc-structure-v1
regret,c48f2f76d29e8cb569799c6d4e962c4d5731fe75c893fe195722b1b2f46ed73e,d819df1ee90c157484f84cf0fbb8fad6eca336d439ea6493880fedb9b5dfe4d4,[],0,structure-028dd26dc6689818,"['distance', 'nearest_remaining', 'regret', 'return_distance']",minimax-relational_branch-b11-s1,2,13,"['Add', 'Mult', 'Sub', 'USub']",6,"['regret', 'return_aware']",False,operational_signature_not_semantic_equivalence,0.05168899533910596,s1-posthoc-structure-v1
regret,0afbc6036997d5d21988ec6aefc461de19fcd3503beb645e06397c57c2d06290,d819df1ee90c157484f84cf0fbb8fad6eca336d439ea6493880fedb9b5dfe4d4,[],0,structure-028dd26dc6689818,"['distance', 'nearest_remaining', 'regret', 'return_distance']",minimax-relational_branch-b11-s1,2,14,"['Add', 'Mult', 'Sub', 'USub']",13,"['regret', 'return_aware']",False,operational_signature_not_semantic_equivalence,0.05168899533910596,s1-posthoc-structure-v1
lookahead,aac259b59c87b4886cf57067dc602c4c45e093c23555ada8bbb353530be0335b,7e19a3c618fc629c2a42ec8bfd0e8317cf6eaa04118dc257bfa8dca1999c5a2b,[],0,structure-42b419faa2eeb5da,"['cluster_density', 'distance', 'nearest_remaining', 'regret', 'return_distance']",minimax-relational_branch-b11-s1,2,15,"['Add', 'Mult', 'Sub', 'USub']",10,"['lookahead', 'cluster']",False,operational_signature_not_semantic_equivalence,0.05602630316832867,s1-posthoc-structure-v1
lookahead,1a4e626475ccfc427d5b7e1274f88944714657d660533f1bf313d890bf6d4777,d819df1ee90c157484f84cf0fbb8fad6eca336d439ea6493880fedb9b5dfe4d4,"['max', 'sqrt']",0,structure-8092af45e6f901b1,"['cluster_density', 'distance', 'nearest_remaining', 'regret', 'return_distance']",minimax-relational_branch-b11-s1,2,16,"['Add', 'Mult', 'Sub', 'USub']",15,"['lookahead', 'nonlinear']",False,operational_signature_not_semantic_equivalence,0.05168899533910596,s1-posthoc-structure-v1
nonlinear,af87b3ba6b0cfa9218686a2e495c52698b25f0e98ee0dfdebc02b16a23d12fa1,a3580df8efad8a625cc8b2f001495e3ff1faddb3593ef2773c14f30b2726a6d5,['sqrt'],0,structure-b9862640228c865b,"['cluster_density', 'distance', 'nearest_remaining', 'progress', 'regret', 'return_distance']",minimax-relational_branch-b11-s1,7,17,"['Add', 'Mult', 'Sub', 'USub']",9,"['nonlinear', 'progress']",False,operational_signature_not_semantic_equivalence,0.05079982498140269,s1-posthoc-structure-v1
nonlinear,8471944d81aab880aff819e0054a2bef8157245a556a2f22dea45e661b29805b,8363ca48b90d0aa9b453b2ec92478b03cd33921d5fc7e28403d9f43a3fde1432,['sqrt'],0,structure-31fcaf290ebf2672,"['cluster_density', 'distance', 'mean_remaining', 'nearest_remaining', 'progress', 'regret', 'return_distance']",minimax-relational_branch-b11-s1,7,18,"['Add', 'Mult', 'Sub', 'USub']",17,"['nonlinear', 'progress']",False,operational_signature_not_semantic_equivalence,0.052239253007731405,s1-posthoc-structure-v1
local_distance,8c076ab76a8ec08fe33007af259bbad99d75f81c722cc9338a185b7c9ee22318,a3580df8efad8a625cc8b2f001495e3ff1faddb3593ef2773c14f30b2726a6d5,"['max', 'sqrt']",0,structure-fd8f5e5caf55c05c,"['cluster_density', 'distance', 'nearest_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-relational_branch-b11-s1,7,19,"['Add', 'Mult', 'Sub', 'USub']",7,"['local_distance', 'nonlinear']",False,operational_signature_not_semantic_equivalence,0.05221951265315702,s1-posthoc-structure-v1
local_distance,db5e0811e0c1dddc583fea0ddf5c01186f3d5f9e4b43d290e51048159162a2dc,abdab99cd6601fdc38a87066acd4ed9278ef0d68f7beac48022994b9c5f1dffc,"['max', 'sqrt']",0,structure-fd8f5e5caf55c05c,"['cluster_density', 'distance', 'nearest_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-relational_branch-b11-s1,7,20,"['Add', 'Mult', 'Sub', 'USub']",19,"['regret', 'local_distance']",False,operational_signature_not_semantic_equivalence,0.05501213194536546,s1-posthoc-structure-v1
regret,7232717e945d956b86b7ad49b0781f3fe50d9f4c3873be1516192acf5aacf71d,b5e0e61626b40c84a15a95e9a159e31be06bd721435f8136ab0606f658411de4,"['max', 'sqrt']",0,structure-2f09c36941d254a7,"['cluster_density', 'distance', 'progress', 'regret', 'return_distance', 'spread']",minimax-relational_branch-b11-s1,1,21,"['Add', 'Mult', 'Sub', 'USub']",1,"['regret', 'nonlinear']",False,operational_signature_not_semantic_equivalence,0.05410468560796819,s1-posthoc-structure-v1
regret,a37e516e30ee13df6330564e76007c05cafe7e59e75aac4759d2a07fb6c4fc11,7298a8263c94c06a9e4cc661bd016c3743bf38e483d29003f7c2d7f57c3faa32,"['max', 'sqrt']",0,structure-2f09c36941d254a7,"['cluster_density', 'distance', 'progress', 'regret', 'return_distance', 'spread']",minimax-relational_branch-b11-s1,1,22,"['Add', 'Mult', 'Sub', 'USub']",21,"['regret', 'cluster']",False,operational_signature_not_semantic_equivalence,0.05513034006008895,s1-posthoc-structure-v1
lookahead,d37ea1799cf3df14fc99df3d26712b91195f9889fbd8e6966bcb8882002928f8,7298a8263c94c06a9e4cc661bd016c3743bf38e483d29003f7c2d7f57c3faa32,"['max', 'sqrt']",0,structure-a345f96677620e4a,"['cluster_density', 'distance', 'mean_remaining', 'nearest_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-relational_branch-b11-s1,1,23,"['Add', 'Mult', 'Sub', 'USub']",11,"['lookahead', 'nonlinear']",False,operational_signature_not_semantic_equivalence,0.05453281922549836,s1-posthoc-structure-v1
lookahead,4f9947ba6d6d4da35d2898a17c715fa4c878d440a995462e1297e227ef3a3b29,7298a8263c94c06a9e4cc661bd016c3743bf38e483d29003f7c2d7f57c3faa32,"['max', 'sqrt']",0,structure-a345f96677620e4a,"['cluster_density', 'distance', 'mean_remaining', 'nearest_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-relational_branch-b11-s1,1,24,"['Add', 'Mult', 'Sub', 'USub']",23,"['lookahead', 'nonlinear']",False,operational_signature_not_semantic_equivalence,0.05580639114519966,s1-posthoc-structure-v1
nonlinear,195bfc092c8c5eae419de9adcbdb98f67e2b5b157b2636fa7afe0aad1e77b0bf,dbcf84602d8133f3e86f6db970349a9b4229760de52239b7b2bd2461fcf13324,"['max', 'sqrt']",0,structure-80226b92857ffbd9,"['cluster_density', 'distance', 'mean_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-relational_branch-b11-s1,7,25,"['Add', 'Div', 'Mult', 'Sub', 'USub']",9,"['nonlinear', 'cluster']",False,operational_signature_not_semantic_equivalence,0.05749058774332608,s1-posthoc-structure-v1
nonlinear,30a2c2d3b3925a9142e2b44760a20b4291e2803306cf57512ffaaede7773e806,7298a8263c94c06a9e4cc661bd016c3743bf38e483d29003f7c2d7f57c3faa32,"['max', 'sqrt']",0,structure-a345f96677620e4a,"['cluster_density', 'distance', 'mean_remaining', 'nearest_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-relational_branch-b11-s1,7,26,"['Add', 'Mult', 'Sub', 'USub']",25,"['nonlinear', 'lookahead']",False,operational_signature_not_semantic_equivalence,0.05580639114519966,s1-posthoc-structure-v1
local_distance,fc0b094facc9c80d654754f88666b2591af617ee314b8c70e8d79ad60c26f597,93639510c5c97028738b88bcfb3ac49899ab73f55db42ae53289d624caf823b3,"['max', 'sqrt']",0,structure-48cdc4199b67ca02,"['cluster_density', 'distance', 'mean_remaining', 'nearest_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-relational_branch-b11-s1,27,27,"['Add', 'Mult', 'USub']",,"['hybrid', 'lookahead']",False,operational_signature_not_semantic_equivalence,0.05149836413615175,s1-posthoc-structure-v1
nonlinear,6570ae19a550440f79810971138385f23eb61324d297536ea5c31adb81974f7c,93639510c5c97028738b88bcfb3ac49899ab73f55db42ae53289d624caf823b3,"['max', 'sqrt']",0,structure-a345f96677620e4a,"['cluster_density', 'distance', 'mean_remaining', 'nearest_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-relational_branch-b11-s1,7,28,"['Add', 'Mult', 'Sub', 'USub']",25,"['hybrid', 'lookahead']",False,operational_signature_not_semantic_equivalence,0.05149836413615175,s1-posthoc-structure-v1
regret,7c5041cc2c6210ab8ee08379c07bde221bab75f2d998f85b6777a542ab798717,a3580df8efad8a625cc8b2f001495e3ff1faddb3593ef2773c14f30b2726a6d5,"['max', 'sqrt']",0,structure-a94a4906f133c769,"['cluster_density', 'distance', 'nearest_remaining', 'progress', 'regret', 'return_distance']",minimax-relational_branch-b11-s1,7,29,"['Add', 'Mult', 'Sub', 'USub']",17,"['progress', 'regret']",False,operational_signature_not_semantic_equivalence,0.05004874819155309,s1-posthoc-structure-v1
regret,10bc5fd5cb69712db5f595433a885b58056b5b71a60fc921186b80b88c34621a,4795edfe6ae70e0543572a96e817e40728528fb934d788496a2d7bdded584065,"['max', 'sqrt']",0,structure-84b804efafd09f50,"['cluster_density', 'distance', 'mean_remaining', 'nearest_remaining', 'progress', 'regret', 'return_distance']",minimax-relational_branch-b11-s1,7,30,"['Add', 'Mult', 'Sub', 'USub']",29,"['regret', 'lookahead']",False,operational_signature_not_semantic_equivalence,0.049587922232125915,s1-posthoc-structure-v1
lookahead,23b5b7535e5c96f486e3ea08d08006839abbd6fe2954224ef4eb2d11b5beaa07,00229db1fe374236b73c4c2bd3b76778c269af738e1ced5f212e8a4c22840e66,['sqrt'],0,structure-31fcaf290ebf2672,"['cluster_density', 'distance', 'mean_remaining', 'nearest_remaining', 'progress', 'regret', 'return_distance']",minimax-relational_branch-b11-s1,2,31,"['Add', 'Mult', 'Sub', 'USub']",10,"['cluster', 'lookahead']",False,operational_signature_not_semantic_equivalence,0.04995747401724285,s1-posthoc-structure-v1
lookahead,9ce1e43273bf35b3d008896e77fba2f2d54613785c48968ba42184d9b9b277bf,63f455155c2368475594e6ccf568ef217b96da22ab742dada8c503c3e0d61085,"['max', 'sqrt']",0,structure-84b804efafd09f50,"['cluster_density', 'distance', 'mean_remaining', 'nearest_remaining', 'progress', 'regret', 'return_distance']",minimax-relational_branch-b11-s1,2,32,"['Add', 'Mult', 'Sub', 'USub']",31,"['cluster', 'lookahead']",False,operational_signature_not_semantic_equivalence,0.062005634524096215,s1-posthoc-structure-v1
nonlinear,fb3a5e076600f54cf40abcd9ecf1128289417460086a56d9a46a2b8be97bba7e,7b12d3367bcea84d705a345a1136741bdf1df92544eb4272035fdc411af19f65,"['max', 'sqrt']",0,structure-84b804efafd09f50,"['cluster_density', 'distance', 'mean_remaining', 'nearest_remaining', 'progress', 'regret', 'return_distance']",minimax-relational_branch-b11-s1,1,33,"['Add', 'Mult', 'Sub', 'USub']",11,"['nonlinear', 'lookahead']",False,operational_signature_not_semantic_equivalence,0.05359017553104911,s1-posthoc-structure-v1
nonlinear,96f0bcc949c105858494762d0fab9c86f04cfd38b38c6575c9a9b09282a02f00,ccfddc5d4b10f5a5556b2e4b92ca66e3b2a9431e184da480ba4c0992047b693b,"['max', 'sqrt']",0,structure-84b804efafd09f50,"['cluster_density', 'distance', 'mean_remaining', 'nearest_remaining', 'progress', 'regret', 'return_distance']",minimax-relational_branch-b11-s1,1,34,"['Add', 'Mult', 'Sub', 'USub']",33,"['nonlinear', 'lookahead']",False,operational_signature_not_semantic_equivalence,0.053974736684625865,s1-posthoc-structure-v1
,3e82af19524a74c18e2cd9fc8fa6c95e418be19d600024d2634b7d0efacc90f4,2bcd487c75e227f364d5840e1f7cd8eaa6b1024fa3be6a1c086dea1509ee5fc3,[],0,structure-559d2f825fd5956d,['distance'],minimax-relational_branch-b13-s0,0,0,['USub'],,['local_distance'],False,operational_signature_not_semantic_equivalence,0.1404546699895042,s1-posthoc-structure-v1
,d6cf0e76c57aefed067f78c4c2fe2c91ef906858dddb779d8617dc3f703bbc9c,183251f7dc9c33a7edbff518a093a0eda49eade097cc0444a4aebe66fe6409e5,[],0,structure-1b8374104cff9961,"['distance', 'return_distance']",minimax-relational_branch-b13-s0,1,1,"['Add', 'Mult', 'USub']",,"['local_distance', 'return_aware']",False,operational_signature_not_semantic_equivalence,0.07654095967760978,s1-posthoc-structure-v1
,1a84079db9a9cc4aaccc6bf97d249d0d1c14301d02a97a9aec81ef92528f8326,edf711b34cdf34f046943cd10b6d9d7980f6df34d92afadfa8aa6af9b993446d,[],0,structure-89572e9a2eb7e160,"['distance', 'regret']",minimax-relational_branch-b13-s0,2,2,"['Add', 'Mult', 'USub']",,"['local_distance', 'regret']",False,operational_signature_not_semantic_equivalence,0.114102364867785,s1-posthoc-structure-v1
local_distance,2c8b0c5defcb59bd4fa0a4a50c6006727d685a52d583a165bf0b0f38ecfec7eb,183251f7dc9c33a7edbff518a093a0eda49eade097cc0444a4aebe66fe6409e5,[],0,structure-4183d871d049a50b,"['distance', 'nearest_remaining', 'return_distance']",minimax-relational_branch-b13-s0,1,3,"['Add', 'Mult', 'Sub', 'USub']",1,"['local_distance', 'lookahead']",False,operational_signature_not_semantic_equivalence,0.07250589985238826,s1-posthoc-structure-v1
local_distance,3b37c7beb021279a14f9f9c213079b9ad2f7d47079d50a1e87d87c33a66b7f74,e6d36fb0ce517f1f7919f423960b0de7b9ab5f6ccfaf31a1b73bbd610afe6d7d,[],0,structure-028dd26dc6689818,"['distance', 'nearest_remaining', 'regret', 'return_distance']",minimax-relational_branch-b13-s0,1,4,"['Add', 'Mult', 'Sub', 'USub']",3,"['local_distance', 'lookahead']",False,operational_signature_not_semantic_equivalence,0.07389597484302157,s1-posthoc-structure-v1
regret,8d3a9e148d7b01566a1f51243486cfb097b23a7884d437dee45e3311a6470fdd,39e1ca3707d86f951fd2dfa3c1c6b39eac3ec8b5f6ff3071c564180d95a8749e,[],0,structure-028dd26dc6689818,"['distance', 'nearest_remaining', 'regret', 'return_distance']",minimax-relational_branch-b13-s0,1,5,"['Add', 'Mult', 'Sub', 'USub']",4,"['regret', 'lookahead']",False,operational_signature_not_semantic_equivalence,0.07319296549392737,s1-posthoc-structure-v1
regret,d8b05b9679342d193159261b2ae0d2c94e7b8f2a686709b5466f67d71eb9192c,39e1ca3707d86f951fd2dfa3c1c6b39eac3ec8b5f6ff3071c564180d95a8749e,"['max', 'min']",0,structure-c45b84fb8459b560,"['cluster_density', 'distance', 'nearest_remaining', 'regret', 'return_distance']",minimax-relational_branch-b13-s0,1,6,"['Add', 'Mult', 'Sub', 'USub']",5,"['regret', 'cluster']",False,operational_signature_not_semantic_equivalence,0.07380589788486429,s1-posthoc-structure-v1
lookahead,0d9b7d3396086848e5c14716dd8be5f8965a04f6f8821bbdc0b0c1badb6797c5,24f93e3e6cba195f9ed62be9d5ffe3fe724dc06b70778c784dc28f1497c8f1ca,[],0,structure-d5c8b1704d4be94e,"['distance', 'mean_remaining', 'progress', 'regret', 'return_distance']",minimax-relational_branch-b13-s0,7,7,"['Add', 'Mult', 'Sub', 'USub']",,"['lookahead', 'hybrid']",False,operational_signature_not_semantic_equivalence,0.09175364079741398,s1-posthoc-structure-v1
local_distance,ec78af63e0df8aedc9a7fc4af8df6182af9a07e45fe6380a1e4a912b97e59ba7,39e1ca3707d86f951fd2dfa3c1c6b39eac3ec8b5f6ff3071c564180d95a8749e,[],0,structure-028dd26dc6689818,"['distance', 'nearest_remaining', 'regret', 'return_distance']",minimax-relational_branch-b13-s0,1,8,"['Add', 'Mult', 'Sub', 'USub']",3,"['local_distance', 'regret']",False,operational_signature_not_semantic_equivalence,0.07645975216017122,s1-posthoc-structure-v1
nonlinear,f29386d70cbb93d9273e9fb020c7356e0467709806427abba3fbda4b2c5d899b,39e1ca3707d86f951fd2dfa3c1c6b39eac3ec8b5f6ff3071c564180d95a8749e,[],0,structure-028dd26dc6689818,"['distance', 'nearest_remaining', 'regret', 'return_distance']",minimax-relational_branch-b13-s0,7,9,"['Add', 'Mult', 'Sub', 'USub']",7,"['nonlinear', 'local_distance']",False,operational_signature_not_semantic_equivalence,0.07954756606943698,s1-posthoc-structure-v1
regret,08b140fca2d0dd3fb6fb3556befe0624fef1f1b1f27a898fcc33695ddfe5e62a,39e1ca3707d86f951fd2dfa3c1c6b39eac3ec8b5f6ff3071c564180d95a8749e,[],0,structure-755a78f529cd392f,"['distance', 'nearest_remaining', 'progress', 'regret', 'return_distance']",minimax-relational_branch-b13-s0,1,10,"['Add', 'Mult', 'Sub', 'USub']",5,"['regret', 'lookahead']",False,operational_signature_not_semantic_equivalence,0.07496979479720345,s1-posthoc-structure-v1
local_distance,6932e5135b3f68a81b523047deb7b3f48d2bc977f5be849ff7d43a413e6693d1,5791a5cad1b3e66bae8fb5c81dd0fa2dae3f2291760d48524a0f5a93cf4792e3,[],0,structure-42b419faa2eeb5da,"['cluster_density', 'distance', 'nearest_remaining', 'regret', 'return_distance']",minimax-relational_branch-b13-s0,1,11,"['Add', 'Mult', 'Sub', 'USub']",4,"['regret', 'cluster']",False,operational_signature_not_semantic_equivalence,0.0793567479397122,s1-posthoc-structure-v1
nonlinear,2bc34fda68751f06e4b5f54da329fb289817ccc670214729930c59d4cd9549bc,e1ebef1eb24b007a2db5ce12f2d569687d9133335cc43c9bfc5e61c61c712e4a,[],0,structure-1bf149ab54437557,"['cluster_density', 'distance', 'nearest_remaining', 'progress', 'regret', 'return_distance']",minimax-relational_branch-b13-s0,7,12,"['Add', 'Mult', 'Sub', 'USub']",9,"['regret', 'cluster']",False,operational_signature_not_semantic_equivalence,0.07715959270242334,s1-posthoc-structure-v1
regret,bd8e1831a9f37807ca13683185e2678c55e7a0f84323ec0b05284f9600d53241,bad509242c5a87e67fa54664ae3bdf5973c387b7d21c86c009d7ff8dbfb77331,[],0,structure-a59e0499cc2f738b,"['cluster_density', 'distance', 'nearest_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-relational_branch-b13-s0,7,13,"['Add', 'Mult', 'Sub', 'USub']",7,"['regret', 'nonlinear']",False,operational_signature_not_semantic_equivalence,0.08524710091099376,s1-posthoc-structure-v1
nonlinear,0d1fd2bc74f55f4a20b4f43ace5e3c63e99d48d6eddbd60cc4424e6c19b33e21,397f5528f781bb44a3b41c2279a8baa0575cac8ced55486279252faa62e793fb,[],0,structure-1bf149ab54437557,"['cluster_density', 'distance', 'nearest_remaining', 'progress', 'regret', 'return_distance']",minimax-relational_branch-b13-s0,7,14,"['Add', 'Mult', 'Sub', 'USub']",9,"['nonlinear', 'cluster']",False,operational_signature_not_semantic_equivalence,0.07715959270242334,s1-posthoc-structure-v1
lookahead,94bf16756226361fbfbd520ffc2f62365b033fffda1ffc060589e4f91eca8ee3,d85eb0763b120917cddb579746aed9011826f6e5ee878a6285c38f472e14a13a,[],0,structure-1bf149ab54437557,"['cluster_density', 'distance', 'nearest_remaining', 'progress', 'regret', 'return_distance']",minimax-relational_branch-b13-s0,7,15,"['Add', 'Mult', 'Sub', 'USub']",12,"['lookahead', 'cluster']",False,operational_signature_not_semantic_equivalence,0.0771223374389689,s1-posthoc-structure-v1
nonlinear,1ce86b0b3125ee6170bb0114c0d14a28b8df988eb45366124417e0bb8634ea04,6eac35fb32e7bee1ed6d6d834f190e1ed7777d896dd673213a108ef69be04b44,[],0,structure-a59e0499cc2f738b,"['cluster_density', 'distance', 'nearest_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-relational_branch-b13-s0,7,16,"['Add', 'Mult', 'Sub', 'USub']",12,"['nonlinear', 'cluster']",False,operational_signature_not_semantic_equivalence,0.08325638884184523,s1-posthoc-structure-v1
nonlinear,37c2e7e63e92d7de0f99ece60741805163e6c48b582b0b5896846d9d83187d54,e51e1ba65047f16c47d2af86da867621b18cb6f930d5fd9c65ce95522bdfad85,[],0,structure-ebf826e36eb2d3b0,"['cluster_density', 'distance', 'nearest_remaining', 'progress', 'regret', 'return_distance']",minimax-relational_branch-b13-s0,7,17,"['Add', 'Mult', 'Pow', 'Sub', 'USub']",15,"['nonlinear', 'cluster']",False,operational_signature_not_semantic_equivalence,0.07871752810005929,s1-posthoc-structure-v1
nonlinear,1fbb188cf4329fb82c90e4578320d3c73e711a87d71abb51dbed4453ac91b6c4,2c2fec245f7f80a9d737f45e2619547f0625dea0ec057f4b4e645fc628dcf1c6,[],0,structure-1bf149ab54437557,"['cluster_density', 'distance', 'nearest_remaining', 'progress', 'regret', 'return_distance']",minimax-relational_branch-b13-s0,7,18,"['Add', 'Mult', 'Sub', 'USub']",14,"['nonlinear', 'cluster']",False,operational_signature_not_semantic_equivalence,0.08014345863128376,s1-posthoc-structure-v1
local_distance,08565828a3526fbe2c4b5b50477d7e2e687a01b5941fb60e56ab429cbbdbb282,0be7bf91d262f0498859c4804cffcc17a632937316c5f9a9baed1112068bea47,[],0,structure-1bf149ab54437557,"['cluster_density', 'distance', 'nearest_remaining', 'progress', 'regret', 'return_distance']",minimax-relational_branch-b13-s0,7,19,"['Add', 'Mult', 'Sub', 'USub']",15,"['cluster', 'lookahead']",False,operational_signature_not_semantic_equivalence,0.08649779213073952,s1-posthoc-structure-v1
regret,39b97e9c1c79b08d17aeed8a544dc7fb696cb1a5299cdfc267ba518c8953c9e1,4929088acfbb7408988f3ebe8b4780212bf00a8435f0adae05da433cfea9d3d9,[],0,structure-86ad2352e6cf576d,"['cluster_density', 'distance', 'mean_remaining', 'nearest_remaining', 'progress', 'regret', 'return_distance']",minimax-relational_branch-b13-s0,7,20,"['Add', 'Mult', 'Sub', 'USub']",13,"['cluster', 'lookahead']",False,operational_signature_not_semantic_equivalence,0.09625443877208273,s1-posthoc-structure-v1
regret,fd4a5d9252036fe2e45bef0cf1ebe5e764b6584f32e78babe8f4f854f1e6549e,39e1ca3707d86f951fd2dfa3c1c6b39eac3ec8b5f6ff3071c564180d95a8749e,[],0,structure-755a78f529cd392f,"['distance', 'nearest_remaining', 'progress', 'regret', 'return_distance']",minimax-relational_branch-b13-s0,1,21,"['Add', 'Mult', 'Sub', 'USub']",3,"['regret', 'return_aware']",False,operational_signature_not_semantic_equivalence,0.07645975216017122,s1-posthoc-structure-v1
nonlinear,de9458df0bd994d2d3848b9ac25f3035b53880c6e3b83586e48dfb1f1811844f,39e1ca3707d86f951fd2dfa3c1c6b39eac3ec8b5f6ff3071c564180d95a8749e,[],0,structure-1bf149ab54437557,"['cluster_density', 'distance', 'nearest_remaining', 'progress', 'regret', 'return_distance']",minimax-relational_branch-b13-s0,7,22,"['Add', 'Mult', 'Sub', 'USub']",12,"['cluster', 'progress']",False,operational_signature_not_semantic_equivalence,0.07909667552317995,s1-posthoc-structure-v1
lookahead,8769a56227af3f85a8a6def2667efbd734fcd6b67546a7b389a578be308b27b9,c46ce5ea1c0a44ef60d4dd7fd547f08d3d9363a8be21de105518f07e5e8eec3a,[],0,structure-1bf149ab54437557,"['cluster_density', 'distance', 'nearest_remaining', 'progress', 'regret', 'return_distance']",minimax-relational_branch-b13-s0,7,23,"['Add', 'Mult', 'Sub', 'USub']",12,"['lookahead', 'cluster']",False,operational_signature_not_semantic_equivalence,0.07816604700704118,s1-posthoc-structure-v1
nonlinear,60aec709ab1d4cd4c12fc115d0503b253d0bdd9233330e8cdcc6edf73fd52855,6e1732f97ed0efd141f646ea91249c755b9f2c462652ad8b2e7b21b3f7e92416,[],0,structure-a59e0499cc2f738b,"['cluster_density', 'distance', 'nearest_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-relational_branch-b13-s0,7,24,"['Add', 'Mult', 'Sub', 'USub']",14,"['nonlinear', 'cluster']",False,operational_signature_not_semantic_equivalence,0.08359303442710868,s1-posthoc-structure-v1
