provider,model,task,regime,contrast,metric,direction,n_paired,mean_difference,bootstrap_95_low,bootstrap_95_high,block_differences
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,relational_qp_minus_niche,validation_selected_test_valid,higher,5,0.0,0.0,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,relational_qp_minus_niche,common_gate_test_behavior_modes,higher,5,-0.8,-2.0,0.0,"{""0"": 0.0, ""1"": -1.0, ""2"": 0.0, ""3"": 0.0, ""4"": -3.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,relational_qp_minus_niche,common_gate_test_eligible_size,higher,5,-1.0,-3.0,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": -5.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,relational_qp_minus_niche,valid_fraction,higher,5,0.0,0.0,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,relational_qp_minus_niche,tokens_used,lower,5,-3844.0,-4400.4,-3018.6,"{""0"": -4104.0, ""1"": -4143.0, ""2"": -2293.0, ""3"": -4609.0, ""4"": -4071.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,relational_qp_minus_niche,token_budget_valid,higher,5,0.0,0.0,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,relational_qp_minus_niche,learned_selector_test_loss,lower,5,0.011270247364228606,0.000606442575390144,0.021439175996473502,"{""0"": 0.0006894281841632738, ""1"": 0.016189875511902686, ""2"": 0.025067010211978942, ""3"": -0.006031069110155343, ""4"": 0.020435992023253476}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,relational_qp_minus_niche,selector_gain_vs_single,higher,5,-0.0068900420321941075,-0.016896732119100102,0.0019000400628189236,"{""0"": 0.0019646047049287282, ""1"": -0.005772130883092981, ""2"": -0.025067010211978942, ""3"": 0.005671560893665072, ""4"": -0.011247234664492414}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,relational_qp_minus_niche,selector_seconds_per_instance,lower,5,-0.0001596772228367627,-0.0007738388906646935,0.00046218999971946086,"{""0"": -0.0006823444467348358, ""1"": 0.0007639777775491693, ""2"": -0.0006582555555117628, ""3"": 0.0007013611126846324, ""4"": -0.0009231250021710165}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,relational_qp_minus_niche,oracle_gain_upper_bound,higher,5,-0.0019371427746510254,-0.005894820594436857,0.003197635530346255,"{""0"": -0.001906141424632704, ""1"": -0.0026185106668903113, ""2"": -0.004570211391578326, ""3"": 0.0074881768226474354, ""4"": -0.00807902721280122}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,relational_qp_minus_niche,parent_improvements,higher,5,-1.8,-2.6,-0.8,"{""0"": -2.0, ""1"": -2.0, ""2"": 0.0, ""3"": -2.0, ""4"": -3.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,relational_qp_minus_niche,neighborhood_improvements,higher,5,-0.2,-2.2,1.2,"{""0"": 1.0, ""1"": -4.0, ""2"": 0.0, ""3"": 0.0, ""4"": 2.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,relational_qp_minus_niche,productive_collisions,higher,5,-0.8,-2.0,0.2,"{""0"": -1.0, ""1"": -3.0, ""2"": 0.0, ""3"": -1.0, ""4"": 1.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,relational_qp_minus_niche,unproductive_collisions,lower,5,-2.4,-2.8,-2.0,"{""0"": -3.0, ""1"": -2.0, ""2"": -3.0, ""3"": -2.0, ""4"": -2.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,relational_qp_minus_niche,restarts,lower,5,3.2,2.4,4.0,"{""0"": 4.0, ""1"": 2.0, ""2"": 4.0, ""3"": 2.0, ""4"": 4.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,relational_rr_minus_niche,validation_selected_test_loss,lower,5,0.004329906522961587,-0.0042156804213900915,0.014391417657109652,"{""0"": 0.02219540810463253, ""1"": -0.01026626330856293, ""2"": 0.0, ""3"": 0.0005316304599772698, ""4"": 0.009188757358761061}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,relational_rr_minus_niche,validation_selected_test_valid,higher,5,0.0,0.0,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,relational_rr_minus_niche,common_gate_test_behavior_modes,higher,5,0.4,-0.8,1.8,"{""0"": 0.0, ""1"": 3.0, ""2"": 1.0, ""3"": -1.0, ""4"": -1.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,relational_rr_minus_niche,common_gate_test_eligible_size,higher,5,0.2,-1.2,1.8,"{""0"": 0.0, ""1"": 3.0, ""2"": 1.0, ""3"": -1.0, ""4"": -2.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,relational_rr_minus_niche,valid_fraction,higher,5,0.0,0.0,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,relational_rr_minus_niche,tokens_used,lower,5,-4176.8,-5815.6,-2538.0,"{""0"": -6663.0, ""1"": -2341.0, ""2"": -3512.0, ""3"": -6120.0, ""4"": -2248.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,relational_rr_minus_niche,token_budget_valid,higher,5,0.0,0.0,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,relational_rr_minus_niche,learned_selector_test_loss,lower,5,0.008210267458272351,-0.002404831655653518,0.018825366572198222,"{""0"": 0.023383452549594216, ""1"": -0.004255613650359091, ""2"": 0.018761813790857437, ""3"": -0.006674615578818599, ""4"": 0.009836300180087791}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,relational_rr_minus_niche,selector_gain_vs_single,higher,5,-0.0038803609353107614,-0.011732306052499131,0.002884008802644419,"{""0"": -0.0011880444449616709, ""1"": -0.0060106496582038385, ""2"": -0.018761813790857437, ""3"": 0.007206246038795869, ""4"": -0.0006475428213267298}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,relational_rr_minus_niche,selector_seconds_per_instance,lower,5,-9.593388854732937e-05,-0.0005968083342951204,0.00047239555796194414,"{""0"": 2.9750000168052466e-06, ""1"": 0.0009293583376954, ""2"": -0.00042907222329328443, ""3"": -4.580554862817056e-06, ""4"": -0.0009783500022927506}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,relational_rr_minus_niche,oracle_gain_upper_bound,higher,5,0.003800288002274616,-0.0028486489094852936,0.012187820620298174,"{""0"": 0.018112709501138573, ""1"": -0.003129790607454618, ""2"": -0.002582453480386028, ""3"": -0.0027006049260656015, ""4"": 0.009301579524140756}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,relational_rr_minus_niche,parent_improvements,higher,5,-1.6,-2.4,-0.6,"{""0"": -2.0, ""1"": -1.0, ""2"": 0.0, ""3"": -2.0, ""4"": -3.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,relational_rr_minus_niche,neighborhood_improvements,higher,5,-0.2,-2.6,1.4,"{""0"": 1.0, ""1"": -5.0, ""2"": 0.0, ""3"": 1.0, ""4"": 2.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,relational_rr_minus_niche,productive_collisions,higher,5,-0.6,-2.4,0.6,"{""0"": 0.0, ""1"": -4.0, ""2"": 0.0, ""3"": 0.0, ""4"": 1.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,relational_rr_minus_niche,unproductive_collisions,lower,5,-2.4,-2.8,-2.0,"{""0"": -3.0, ""1"": -2.0, ""2"": -3.0, ""3"": -2.0, ""4"": -2.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,relational_rr_minus_niche,restarts,lower,5,2.6,2.2,3.0,"{""0"": 3.0, ""1"": 2.0, ""2"": 3.0, ""3"": 2.0, ""4"": 3.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,relational_qp_rr_minus_niche,validation_selected_test_loss,lower,5,0.008197437139345485,0.0024333863767858647,0.015750631239565382,"{""0"": 0.02219540810463253, ""1"": 0.006624845708165572, ""2"": 0.0, ""3"": 0.002978174525168263, ""4"": 0.009188757358761061}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,relational_qp_rr_minus_niche,validation_selected_test_valid,higher,5,0.0,0.0,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,relational_qp_rr_minus_niche,common_gate_test_behavior_modes,higher,5,-1.4,-2.8,0.0,"{""0"": -1.0, ""1"": -1.0, ""2"": 1.0, ""3"": -2.0, ""4"": -4.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,relational_qp_rr_minus_niche,common_gate_test_eligible_size,higher,5,-1.8,-4.0,0.0,"{""0"": -1.0, ""1"": -1.0, ""2"": 1.0, ""3"": -2.0, ""4"": -6.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,relational_qp_rr_minus_niche,valid_fraction,higher,5,0.0,0.0,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,relational_qp_rr_minus_niche,tokens_used,lower,5,-3615.8,-4477.4,-2818.2,"{""0"": -2527.0, ""1"": -2961.0, ""2"": -3115.0, ""3"": -4501.0, ""4"": -4975.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,relational_qp_rr_minus_niche,token_budget_valid,higher,5,0.0,0.0,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,relational_qp_rr_minus_niche,learned_selector_test_loss,lower,5,0.013189417970970957,0.0020659859088909493,0.023519040668907375,"{""0"": 0.031134122789424207, ""1"": 0.01692668146600263, ""2"": 0.007266153510261622, ""3"": -0.00573426549316506, ""4"": 0.016354397582331377}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,relational_qp_rr_minus_niche,selector_gain_vs_single,higher,5,-0.004991980831625465,-0.009211338899400737,0.002006593029327598,"{""0"": -0.008938714684791661, ""1"": -0.010301835757837045, ""2"": -0.007266153510261622, ""3"": 0.008712440018333323, ""4"": -0.007165640223570316}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,relational_qp_rr_minus_niche,selector_seconds_per_instance,lower,5,0.0001027200002378474,-0.0004960694460250023,0.0006411500009966808,"{""0"": 0.0007318638866612068, ""1"": 0.0007419305588377432, ""2"": -0.00022142777904971597, ""3"": 0.0002581611139855038, ""4"": -0.000996927779245501}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,relational_qp_rr_minus_niche,oracle_gain_upper_bound,higher,5,-0.003183346367618903,-0.01804731185728219,0.006744139684651805,"{""0"": 0.010610412870119788, ""1"": 0.005449151292599971, ""2"": -0.0015386835713906977, ""3"": 0.0009447299064498302, ""4"": -0.031382342335873406}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,relational_qp_rr_minus_niche,parent_improvements,higher,5,-2.2,-3.0,-1.0,"{""0"": -2.0, ""1"": -3.0, ""2"": 0.0, ""3"": -3.0, ""4"": -3.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,relational_qp_rr_minus_niche,neighborhood_improvements,higher,5,-0.8,-2.4,0.0,"{""0"": 0.0, ""1"": -4.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,relational_qp_rr_minus_niche,productive_collisions,higher,5,-1.0,-2.0,-0.2,"{""0"": -1.0, ""1"": -3.0, ""2"": 0.0, ""3"": -1.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,relational_qp_rr_minus_niche,unproductive_collisions,lower,5,-2.0,-2.6,-1.4,"{""0"": -2.0, ""1"": -1.0, ""2"": -2.0, ""3"": -2.0, ""4"": -3.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,relational_qp_rr_minus_niche,restarts,lower,5,3.0,2.2,3.8,"{""0"": 4.0, ""1"": 2.0, ""2"": 3.0, ""3"": 2.0, ""4"": 4.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,quality_protection_main_effect,validation_selected_test_loss,lower,5,0.0037708041237365735,-0.00017822773529351104,0.009666194496230861,"{""0"": 0.004561114025680928, ""1"": 0.014738475931235718, ""2"": 0.0, ""3"": -0.0004455693382337776, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,restart_correction_main_effect,validation_selected_test_loss,lower,5,0.0037205053146636665,-0.0034782053360353864,0.014461493544732872,"{""0"": 0.024102489241221457, ""1"": -0.005945532006136903, ""2"": 0.0, ""3"": 0.0004455693382337776, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,quality_by_restart_interaction,validation_selected_test_loss,lower,5,0.00019345298529465093,-0.00461228359662,0.004331589318306839,"{""0"": -0.009122228051361855, ""1"": 0.004305266170985568, ""2"": 0.0, ""3"": 0.005784226806849542, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,quality_protection_main_effect,validation_selected_test_valid,higher,5,0.0,0.0,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,restart_correction_main_effect,validation_selected_test_valid,higher,5,0.0,0.0,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,quality_by_restart_interaction,validation_selected_test_valid,higher,5,0.0,0.0,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,quality_protection_main_effect,common_gate_test_behavior_modes,higher,5,-0.7,-1.8,0.3,"{""0"": 0.0, ""1"": -2.5, ""2"": 1.0, ""3"": -0.5, ""4"": -1.5}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,restart_correction_main_effect,common_gate_test_behavior_modes,higher,5,0.5,-0.6,1.5,"{""0"": 0.0, ""1"": 1.5, ""2"": 2.0, ""3"": -1.5, ""4"": 0.5}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,quality_by_restart_interaction,common_gate_test_behavior_modes,higher,5,-2.2,-2.8,-1.6,"{""0"": -2.0, ""1"": -3.0, ""2"": -2.0, ""3"": -1.0, ""4"": -3.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,quality_protection_main_effect,common_gate_test_eligible_size,higher,5,-0.7,-1.7,0.3,"{""0"": 0.0, ""1"": -2.0, ""2"": 1.0, ""3"": -0.5, ""4"": -2.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,restart_correction_main_effect,common_gate_test_eligible_size,higher,5,0.5,-0.6,1.4,"{""0"": 0.0, ""1"": 1.0, ""2"": 2.0, ""3"": -1.5, ""4"": 1.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,quality_by_restart_interaction,common_gate_test_eligible_size,higher,5,-2.6,-3.6,-1.6,"{""0"": -2.0, ""1"": -4.0, ""2"": -2.0, ""3"": -1.0, ""4"": -4.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,quality_protection_main_effect,valid_fraction,higher,5,0.0,0.0,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,restart_correction_main_effect,valid_fraction,higher,5,0.0,0.0,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,quality_by_restart_interaction,valid_fraction,higher,5,0.0,0.0,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,quality_protection_main_effect,tokens_used,lower,5,251.0,-987.7,1400.7,"{""0"": 2023.0, ""1"": -656.0, ""2"": 494.5, ""3"": 1231.5, ""4"": -1838.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,restart_correction_main_effect,tokens_used,lower,5,-81.8,-560.1,575.8,"{""0"": -536.0, ""1"": 1146.0, ""2"": -724.5, ""3"": -279.5, ""4"": -15.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,quality_by_restart_interaction,tokens_used,lower,5,620.0,-897.4,2564.4,"{""0"": 4226.0, ""1"": 72.0, ""2"": -195.0, ""3"": 775.0, ""4"": -1778.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,quality_protection_main_effect,token_budget_valid,higher,5,0.0,0.0,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,restart_correction_main_effect,token_budget_valid,higher,5,0.0,0.0,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,quality_by_restart_interaction,token_budget_valid,higher,5,0.0,0.0,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,quality_protection_main_effect,learned_selector_test_loss,lower,5,0.005052830737315209,-0.002483985774897113,0.01258964724952753,"{""0"": 0.004882028878876336, ""1"": 0.016725384328419027, ""2"": -0.0035886799892804744, ""3"": -0.005062298887400476, ""4"": 0.012307719355961633}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,restart_correction_main_effect,learned_selector_test_loss,lower,5,0.0019928508313589535,-0.006983909673354835,0.015057590013047267,"{""0"": 0.02757605324430728, ""1"": -0.00372010483384275, ""2"": -0.009893876410401979, ""3"": -0.005705845356063732, ""4"": 0.001708027512795949}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,quality_by_restart_interaction,learned_selector_test_loss,lower,5,-0.00014736044923320952,-0.01002146081588855,0.00951510435317883,"{""0"": 0.005737282721907308, ""1"": 0.00891382157588539, ""2"": -0.01581396058263068, ""3"": 0.01200529794610803, ""4"": -0.011579243907436094}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,quality_protection_main_effect,selector_gain_vs_single,higher,5,-0.0012820266135786316,-0.007064277295157545,0.00321798084473979,"{""0"": -0.0003209148531954087, ""1"": -0.0019869083971832957, ""2"": 0.0035886799892804744, ""3"": 0.004616729549166705, ""4"": -0.012307719355961633}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,restart_correction_main_effect,selector_gain_vs_single,higher,5,0.0017276544833047143,-0.0026212019727111743,0.006721523350641858,"{""0"": -0.003473564003085808, ""1"": -0.002225427172294153, ""2"": 0.009893876410401979, ""3"": 0.006151414694297502, ""4"": -0.001708027512795949}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,quality_by_restart_interaction,selector_gain_vs_single,higher,5,0.0003408134345278577,-0.00935394384599103,0.010560010903213927,"{""0"": -0.014859510773269163, ""1"": -0.004608555404899822, ""2"": 0.01581396058263068, ""3"": -0.006221071139258502, ""4"": 0.011579243907436094}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,quality_protection_main_effect,selector_seconds_per_instance,lower,5,9.232805524435309e-05,-6.639999984246166e-05,0.000275860277017475,"{""0"": 0.0004370333319659241, ""1"": -0.00015478889043960302, ""2"": 0.00011250416638277879, ""3"": 0.00011119444550584186, ""4"": -4.430277719317632e-05}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,restart_correction_main_effect,selector_seconds_per_instance,lower,5,0.00015607138953378644,-0.0002976155552055893,0.0006776483351131903,"{""0"": 0.0011223527787175653, ""1"": 1.0591669706627727e-05, ""2"": 0.0003416874986012572, ""3"": -0.0005947472220416076, ""4"": -9.952777731491043e-05}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,quality_by_restart_interaction,selector_seconds_per_instance,lower,5,0.00021265166708164736,3.174222333149754e-05,0.0004211355550473349,"{""0"": 0.0005837111093569549, ""1"": -6.527777683610746e-05, ""2"": 0.00019028055572157935, ""3"": 0.00030309444668495797, ""4"": 5.14500004808521e-05}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,quality_protection_main_effect,oracle_gain_upper_bound,higher,5,-7.417055591690119e-06,-0.011787215821248889,0.008274100348502914,"{""0"": -0.0017213899200966727, ""1"": 0.009792079541360616, ""2"": 0.007558527983179597, ""3"": 0.0066692866934341365, ""4"": -0.022335589575836128}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,restart_correction_main_effect,oracle_gain_upper_bound,higher,5,0.005730013721333952,-0.0017676315355178922,0.01299365868017786,"{""0"": 0.018297461005674604, ""1"": 0.00928079960079631, ""2"": 0.009546285894371896, ""3"": -0.0035194950552789005, ""4"": -0.004954982838894152}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,quality_by_restart_interaction,oracle_gain_upper_bound,higher,5,-0.01395243462860366,-0.025833482715054833,-0.005323578033992338,"{""0"": -0.011561813421844223, ""1"": -0.002426275282612054, ""2"": -0.013029516148368534, ""3"": -0.00604790372183741, ""4"": -0.036696664568356074}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,quality_protection_main_effect,parent_improvements,higher,5,-0.1,-0.3,0.0,"{""0"": 0.0, ""1"": -0.5, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,restart_correction_main_effect,parent_improvements,higher,5,0.1,0.0,0.3,"{""0"": 0.0, ""1"": 0.5, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,quality_by_restart_interaction,parent_improvements,higher,5,-1.0,-2.2,0.0,"{""0"": 0.0, ""1"": -3.0, ""2"": 0.0, ""3"": -2.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,quality_protection_main_effect,neighborhood_improvements,higher,5,0.0,-0.6,0.6,"{""0"": 0.0, ""1"": 1.0, ""2"": 0.0, ""3"": -1.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,restart_correction_main_effect,neighborhood_improvements,higher,5,0.0,0.0,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,quality_by_restart_interaction,neighborhood_improvements,higher,5,-1.2,-2.8,0.0,"{""0"": -2.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": -4.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,quality_protection_main_effect,productive_collisions,higher,5,-0.1,-0.6,0.5,"{""0"": -0.5, ""1"": 1.0, ""2"": 0.0, ""3"": -1.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,restart_correction_main_effect,productive_collisions,higher,5,0.1,0.0,0.3,"{""0"": 0.5, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,quality_by_restart_interaction,productive_collisions,higher,5,-0.6,-1.4,0.0,"{""0"": -1.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": -2.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,quality_protection_main_effect,unproductive_collisions,lower,5,0.3,0.1,0.5,"{""0"": 0.5, ""1"": 0.5, ""2"": 0.5, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,restart_correction_main_effect,unproductive_collisions,lower,5,0.3,0.1,0.5,"{""0"": 0.5, ""1"": 0.5, ""2"": 0.5, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,quality_by_restart_interaction,unproductive_collisions,lower,5,0.2,-1.0,1.0,"{""0"": 1.0, ""1"": 1.0, ""2"": 1.0, ""3"": 0.0, ""4"": -2.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,quality_protection_main_effect,restarts,lower,5,0.1,-0.2,0.4,"{""0"": 0.5, ""1"": -0.5, ""2"": 0.0, ""3"": 0.0, ""4"": 0.5}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,restart_correction_main_effect,restarts,lower,5,-0.5,-0.8,-0.2,"{""0"": -0.5, ""1"": -0.5, ""2"": -1.0, ""3"": 0.0, ""4"": -0.5}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,tokens30000,quality_by_restart_interaction,restarts,lower,5,0.6,0.2,1.0,"{""0"": 1.0, ""1"": 1.0, ""2"": 0.0, ""3"": 0.0, ""4"": 1.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,relational_minus_niche,validation_selected_test_loss,lower,5,0.0,0.0,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,relational_minus_niche,validation_selected_test_valid,higher,5,0.0,0.0,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,relational_minus_niche,common_gate_test_behavior_modes,higher,5,-0.8,-2.4,0.4,"{""0"": 0.0, ""1"": -1.0, ""2"": 0.0, ""3"": 1.0, ""4"": -4.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,relational_minus_niche,common_gate_test_eligible_size,higher,5,-0.8,-2.4,0.4,"{""0"": 0.0, ""1"": -1.0, ""2"": 0.0, ""3"": 1.0, ""4"": -4.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,relational_minus_niche,valid_fraction,higher,5,0.0,-0.1,0.1,"{""0"": 0.0, ""1"": -0.125, ""2"": 0.125, ""3"": 0.125, ""4"": -0.125}"
